date,Load,Price,Wind
2015-01-01T00:00:00Z,,,
2015-01-01T01:00:00Z,2231,,
2015-01-01T02:00:00Z,2089,,
2015-01-01T03:00:00Z,2032,,
2015-01-01T04:00:00Z,2014,,
2015-01-01T05:00:00Z,2063,,
2015-01-01T06:00:00Z,2086,,
2015-01-01T07:00:00Z,2127,,
2015-01-01T08:00:00Z,2258,,
2015-01-01T09:00:00Z,2424,,
2015-01-01T10:00:00Z,2459,,
2015-01-01T11:00:00Z,2476,,
2015-01-01T12:00:00Z,2290,,
2015-01-01T13:00:00Z,2303,,
2015-01-01T14:00:00Z,2445,,
2015-01-01T15:00:00Z,2719,,
2015-01-01T16:00:00Z,3105,,
2015-01-01T17:00:00Z,3265,,
2015-01-01T18:00:00Z,3360,,
2015-01-01T19:00:00Z,3256,,
2015-01-01T20:00:00Z,3073,,
2015-01-01T21:00:00Z,2827,,
2015-01-01T22:00:00Z,2499,,
2015-01-01T23:00:00Z,2226,,
2015-01-02T00:00:00Z,2044,,44
2015-01-02T01:00:00Z,1931,,48
2015-01-02T02:00:00Z,1905,,49
2015-01-02T03:00:00Z,1931,,49
2015-01-02T04:00:00Z,2033,,35
2015-01-02T05:00:00Z,2322,,24
2015-01-02T06:00:00Z,2666,,16
2015-01-02T07:00:00Z,2939,,15
2015-01-02T08:00:00Z,3146,,14
2015-01-02T09:00:00Z,3204,,14
2015-01-02T10:00:00Z,3166,,14
2015-01-02T11:00:00Z,3039,,19
2015-01-02T12:00:00Z,2860,,19
2015-01-02T13:00:00Z,2961,,17
2015-01-02T14:00:00Z,3216,,17
2015-01-02T15:00:00Z,3470,,17
2015-01-02T16:00:00Z,3952,,22
2015-01-02T17:00:00Z,3999,,25
2015-01-02T18:00:00Z,3959,,22
2015-01-02T19:00:00Z,3582,,24
2015-01-02T20:00:00Z,3280,,24
2015-01-02T21:00:00Z,2923,,24
2015-01-02T22:00:00Z,2667,,23
2015-01-02T23:00:00Z,2362,,21
2015-01-03T00:00:00Z,2171,,23
2015-01-03T01:00:00Z,2081,,13
2015-01-03T02:00:00Z,2052,,13
2015-01-03T03:00:00Z,2033,,11
2015-01-03T04:00:00Z,2103,,14
2015-01-03T05:00:00Z,2323,,14
2015-01-03T06:00:00Z,2610,,15
2015-01-03T07:00:00Z,2835,,14
2015-01-03T08:00:00Z,3070,,12
2015-01-03T09:00:00Z,3124,,14
2015-01-03T10:00:00Z,3119,,16
2015-01-03T11:00:00Z,3033,,16
2015-01-03T12:00:00Z,2836,,19
2015-01-03T13:00:00Z,2797,,21
2015-01-03T14:00:00Z,2932,,27
2015-01-03T15:00:00Z,3214,,30
2015-01-03T16:00:00Z,3590,,33
2015-01-03T17:00:00Z,3718,,31
2015-01-03T18:00:00Z,3764,,39
2015-01-03T19:00:00Z,3495,,38
2015-01-03T20:00:00Z,3260,,43
2015-01-03T21:00:00Z,2952,,39
2015-01-03T22:00:00Z,2596,,42
2015-01-03T23:00:00Z,2328,,47
2015-01-04T00:00:00Z,2119,,49
2015-01-04T01:00:00Z,2010,,50
2015-01-04T02:00:00Z,1946,,55
2015-01-04T03:00:00Z,1919,,60
2015-01-04T04:00:00Z,1952,,53
2015-01-04T05:00:00Z,2049,,53
2015-01-04T06:00:00Z,2223,,56
2015-01-04T07:00:00Z,2382,,52
2015-01-04T08:00:00Z,2573,,41
2015-01-04T09:00:00Z,2658,,34
2015-01-04T10:00:00Z,2773,,26
2015-01-04T11:00:00Z,2717,,23
2015-01-04T12:00:00Z,2475,,24
2015-01-04T13:00:00Z,2384,,23
2015-01-04T14:00:00Z,2564,,20
2015-01-04T15:00:00Z,2740,,20
2015-01-04T16:00:00Z,3216,,31
2015-01-04T17:00:00Z,3387,,40
2015-01-04T18:00:00Z,3494,,59
2015-01-04T19:00:00Z,3328,,63
2015-01-04T20:00:00Z,3122,,47
2015-01-04T21:00:00Z,2873,,44
2015-01-04T22:00:00Z,2535,,41
2015-01-04T23:00:00Z,2320,,67
2015-01-05T00:00:00Z,2158,39.1,59
2015-01-05T01:00:00Z,2038,35.21,46
2015-01-05T02:00:00Z,2023,32.43,39
2015-01-05T03:00:00Z,2009,33.15,43
2015-01-05T04:00:00Z,2126,38.85,41
2015-01-05T05:00:00Z,2463,48.89,38
2015-01-05T06:00:00Z,2821,60.03,32
2015-01-05T07:00:00Z,3157,63.98,28
2015-01-05T08:00:00Z,3431,64.5,25
2015-01-05T09:00:00Z,3495,55.49,25
2015-01-05T10:00:00Z,3492,53.5,27
2015-01-05T11:00:00Z,3365,51,28
2015-01-05T12:00:00Z,3190,50.39,28
2015-01-05T13:00:00Z,3024,54.45,33
2015-01-05T14:00:00Z,3246,64,36
2015-01-05T15:00:00Z,3472,64.25,43
2015-01-05T16:00:00Z,3994,68.64,41
2015-01-05T17:00:00Z,4104,67,42
2015-01-05T18:00:00Z,4027,65.26,38
2015-01-05T19:00:00Z,3655,64,41
2015-01-05T20:00:00Z,3408,58,43
2015-01-05T21:00:00Z,3041,52.1,53
2015-01-05T22:00:00Z,2698,51,57
2015-01-05T23:00:00Z,2542,49.78,54
2015-01-06T00:00:00Z,2359,45.21,54
2015-01-06T01:00:00Z,2239,38.8,46
2015-01-06T02:00:00Z,2228,35,46
2015-01-06T03:00:00Z,2229,33.43,37
2015-01-06T04:00:00Z,2273,37.58,45
2015-01-06T05:00:00Z,2340,43.5,46
2015-01-06T06:00:00Z,2557,52,45
2015-01-06T07:00:00Z,2637,52,35
2015-01-06T08:00:00Z,2912,51.04,29
2015-01-06T09:00:00Z,2994,50.28,21
2015-01-06T10:00:00Z,3108,49.1,20
2015-01-06T11:00:00Z,3025,47.97,22
2015-01-06T12:00:00Z,2787,45.11,20
2015-01-06T13:00:00Z,2565,45.44,20
2015-01-06T14:00:00Z,2760,52.49,19
2015-01-06T15:00:00Z,2935,57.89,16
2015-01-06T16:00:00Z,3374,64,16
2015-01-06T17:00:00Z,3604,65.85,11
2015-01-06T18:00:00Z,3717,67.1,11
2015-01-06T19:00:00Z,3552,67,12
2015-01-06T20:00:00Z,3319,65,11
2015-01-06T21:00:00Z,3058,60.68,9
2015-01-06T22:00:00Z,2744,51.07,8
2015-01-06T23:00:00Z,2508,49.92,6
2015-01-07T00:00:00Z,2311,45.5,5
2015-01-07T01:00:00Z,2204,45,3
2015-01-07T02:00:00Z,2213,41.85,4
2015-01-07T03:00:00Z,2251,41.85,4
2015-01-07T04:00:00Z,2393,44.32,4
2015-01-07T05:00:00Z,3026,51.96,4
2015-01-07T06:00:00Z,3685,70,3
2015-01-07T07:00:00Z,4243,74,5
2015-01-07T08:00:00Z,4468,70.95,5
2015-01-07T09:00:00Z,4342,66.4,6
2015-01-07T10:00:00Z,4307,63.98,8
2015-01-07T11:00:00Z,4181,54.99,5
2015-01-07T12:00:00Z,4069,52.62,4
2015-01-07T13:00:00Z,4267,64.34,4
2015-01-07T14:00:00Z,4462,65,3
2015-01-07T15:00:00Z,4646,71.1,3
2015-01-07T16:00:00Z,4897,95,5
2015-01-07T17:00:00Z,4730,99,4
2015-01-07T18:00:00Z,4542,95.66,3
2015-01-07T19:00:00Z,4157,80,3
2015-01-07T20:00:00Z,3833,75.64,3
2015-01-07T21:00:00Z,3389,67.36,7
2015-01-07T22:00:00Z,3032,60.51,6
2015-01-07T23:00:00Z,2746,46.48,8
2015-01-08T00:00:00Z,2537,40.85,8
2015-01-08T01:00:00Z,2438,40.03,6
2015-01-08T02:00:00Z,2366,38.85,7
2015-01-08T03:00:00Z,2445,39.1,6
2015-01-08T04:00:00Z,2577,44.41,5
2015-01-08T05:00:00Z,3106,60,4
2015-01-08T06:00:00Z,3936,66.4,6
2015-01-08T07:00:00Z,4469,78.24,9
2015-01-08T08:00:00Z,4701,76,8
2015-01-08T09:00:00Z,4739,71.35,4
2015-01-08T10:00:00Z,4721,66.95,4
2015-01-08T11:00:00Z,4378,57.75,5
2015-01-08T12:00:00Z,4080,57.89,4
2015-01-08T13:00:00Z,4041,65.15,6
2015-01-08T14:00:00Z,4265,65,8
2015-01-08T15:00:00Z,4567,69.99,8
2015-01-08T16:00:00Z,4698,94,9
2015-01-08T17:00:00Z,4651,94,9
2015-01-08T18:00:00Z,4429,90,10
2015-01-08T19:00:00Z,4038,78.8,14
2015-01-08T20:00:00Z,3748,69.24,16
2015-01-08T21:00:00Z,3325,60.99,27
2015-01-08T22:00:00Z,3007,49.56,34
2015-01-08T23:00:00Z,2745,44.89,38
2015-01-09T00:00:00Z,2596,41.1,41
2015-01-09T01:00:00Z,2494,40.8,41
2015-01-09T02:00:00Z,2377,40.03,39
2015-01-09T03:00:00Z,2462,40.8,35
2015-01-09T04:00:00Z,2626,46.21,29
2015-01-09T05:00:00Z,3091,52.04,19
2015-01-09T06:00:00Z,3899,66.4,12
2015-01-09T07:00:00Z,4478,78.89,14
2015-01-09T08:00:00Z,4753,71.94,17
2015-01-09T09:00:00Z,4754,65.39,18
2015-01-09T10:00:00Z,4753,63.98,15
2015-01-09T11:00:00Z,4480,52.44,16
2015-01-09T12:00:00Z,4331,51.05,18
2015-01-09T13:00:00Z,4423,54.45,22
2015-01-09T14:00:00Z,4521,58,14
2015-01-09T15:00:00Z,4659,61,18
2015-01-09T16:00:00Z,4956,77.9,24
2015-01-09T17:00:00Z,4893,74.99,29
2015-01-09T18:00:00Z,4651,65.5,29
2015-01-09T19:00:00Z,4283,60.99,30
2015-01-09T20:00:00Z,3907,58.21,40
2015-01-09T21:00:00Z,3467,48.8,40
2015-01-09T22:00:00Z,3081,44.96,41
2015-01-09T23:00:00Z,2743,42.49,49
2015-01-10T00:00:00Z,2540,38.8,39
2015-01-10T01:00:00Z,2476,34.51,31
2015-01-10T02:00:00Z,2359,33.35,42
2015-01-10T03:00:00Z,2337,32.68,37
2015-01-10T04:00:00Z,2338,34.51,40
2015-01-10T05:00:00Z,2626,42.99,47
2015-01-10T06:00:00Z,3032,49.11,42
2015-01-10T07:00:00Z,3361,50.16,44
2015-01-10T08:00:00Z,3686,49.28,34
2015-01-10T09:00:00Z,3643,47.01,37
2015-01-10T10:00:00Z,3559,44.49,31
2015-01-10T11:00:00Z,3330,40.78,34
2015-01-10T12:00:00Z,3217,38,29
2015-01-10T13:00:00Z,3201,39.46,23
2015-01-10T14:00:00Z,3149,45,20
2015-01-10T15:00:00Z,3320,52,23
2015-01-10T16:00:00Z,3697,75.9,24
2015-01-10T17:00:00Z,3868,79,27
2015-01-10T18:00:00Z,3869,74.99,31
2015-01-10T19:00:00Z,3580,66.4,28
2015-01-10T20:00:00Z,3253,53.69,25
2015-01-10T21:00:00Z,2972,47.11,32
2015-01-10T22:00:00Z,2834,40.83,41
2015-01-10T23:00:00Z,2509,39.24,43
2015-01-11T00:00:00Z,2273,34.45,41
2015-01-11T01:00:00Z,2152,27.74,38
2015-01-11T02:00:00Z,2064,20,37
2015-01-11T03:00:00Z,2046,20,37
2015-01-11T04:00:00Z,2061,25.01,42
2015-01-11T05:00:00Z,2201,33.76,41
2015-01-11T06:00:00Z,2309,37.27,41
2015-01-11T07:00:00Z,2478,38.78,48
2015-01-11T08:00:00Z,2659,40.01,55
2015-01-11T09:00:00Z,2728,37,59
2015-01-11T10:00:00Z,2912,34.51,59
2015-01-11T11:00:00Z,2979,33.76,65
2015-01-11T12:00:00Z,2733,28,77
2015-01-11T13:00:00Z,2714,30.2,73
2015-01-11T14:00:00Z,2816,35.51,59
2015-01-11T15:00:00Z,2925,44.53,36
2015-01-11T16:00:00Z,3291,53.48,37
2015-01-11T17:00:00Z,3488,55,51
2015-01-11T18:00:00Z,3609,58.71,49
2015-01-11T19:00:00Z,3419,55.6,51
2015-01-11T20:00:00Z,3187,49.21,58
2015-01-11T21:00:00Z,2918,45.01,51
2015-01-11T22:00:00Z,2637,38.96,50
2015-01-11T23:00:00Z,2416,33.78,54
2015-01-12T00:00:00Z,2237,28.3,53
2015-01-12T01:00:00Z,2151,22.08,44
2015-01-12T02:00:00Z,2124,19.8,32
2015-01-12T03:00:00Z,2180,25,22
2015-01-12T04:00:00Z,2377,33.62,17
2015-01-12T05:00:00Z,3060,48.07,16
2015-01-12T06:00:00Z,3793,55.23,12
2015-01-12T07:00:00Z,4394,65,10
2015-01-12T08:00:00Z,4575,61.28,8
2015-01-12T09:00:00Z,4574,54.28,9
2015-01-12T10:00:00Z,4636,53.36,14
2015-01-12T11:00:00Z,4251,47.88,11
2015-01-12T12:00:00Z,4010,48.36,14
2015-01-12T13:00:00Z,4143,52.69,14
2015-01-12T14:00:00Z,4280,57.35,14
2015-01-12T15:00:00Z,4540,61.91,9
2015-01-12T16:00:00Z,4984,77.99,9
2015-01-12T17:00:00Z,4897,83,8
2015-01-12T18:00:00Z,4681,76.13,13
2015-01-12T19:00:00Z,4300,69.99,14
2015-01-12T20:00:00Z,3947,60.99,12
2015-01-12T21:00:00Z,3482,53.69,15
2015-01-12T22:00:00Z,3112,45.74,16
2015-01-12T23:00:00Z,2821,44.2,16
2015-01-13T00:00:00Z,2581,41.53,21
2015-01-13T01:00:00Z,2490,40.78,22
2015-01-13T02:00:00Z,2493,40.29,23
2015-01-13T03:00:00Z,2436,41.53,24
2015-01-13T04:00:00Z,2682,46.59,17
2015-01-13T05:00:00Z,3247,51.54,16
2015-01-13T06:00:00Z,4030,57.03,16
2015-01-13T07:00:00Z,4565,70,17
2015-01-13T08:00:00Z,4786,64.97,14
2015-01-13T09:00:00Z,4800,59.95,12
2015-01-13T10:00:00Z,4723,55.39,11
2015-01-13T11:00:00Z,4353,49.44,11
2015-01-13T12:00:00Z,4173,49.04,12
2015-01-13T13:00:00Z,4296,53.16,6
2015-01-13T14:00:00Z,4401,57.81,13
2015-01-13T15:00:00Z,4722,66.73,12
2015-01-13T16:00:00Z,4988,78.41,14
2015-01-13T17:00:00Z,4919,81.11,15
2015-01-13T18:00:00Z,4721,74,14
2015-01-13T19:00:00Z,4314,68.99,12
2015-01-13T20:00:00Z,3933,60.99,10
2015-01-13T21:00:00Z,3579,53.13,10
2015-01-13T22:00:00Z,3148,48.47,11
2015-01-13T23:00:00Z,2818,42.78,16
2015-01-14T00:00:00Z,2651,39,18
2015-01-14T01:00:00Z,2529,38,21
2015-01-14T02:00:00Z,2513,38,21
2015-01-14T03:00:00Z,2520,40.21,21
2015-01-14T04:00:00Z,2703,43.53,21
2015-01-14T05:00:00Z,3258,47.92,25
2015-01-14T06:00:00Z,4003,54.56,27
2015-01-14T07:00:00Z,4578,64.42,19
2015-01-14T08:00:00Z,4750,59.99,17
2015-01-14T09:00:00Z,4757,54.87,14
2015-01-14T10:00:00Z,4862,52.73,18
2015-01-14T11:00:00Z,4536,48.12,30
2015-01-14T12:00:00Z,4292,48,33
2015-01-14T13:00:00Z,4380,50.37,41
2015-01-14T14:00:00Z,4539,53.45,39
2015-01-14T15:00:00Z,4714,57.04,35
2015-01-14T16:00:00Z,4960,60.99,40
2015-01-14T17:00:00Z,4862,61.91,36
2015-01-14T18:00:00Z,4693,57.99,35
2015-01-14T19:00:00Z,4255,51.75,34
2015-01-14T20:00:00Z,3917,49.5,37
2015-01-14T21:00:00Z,3474,49.61,33
2015-01-14T22:00:00Z,3098,44.21,27
2015-01-14T23:00:00Z,2838,43.83,23
2015-01-15T00:00:00Z,2677,41,19
2015-01-15T01:00:00Z,2563,39,19
2015-01-15T02:00:00Z,2578,39,15
2015-01-15T03:00:00Z,2581,41,12
2015-01-15T04:00:00Z,2734,45.53,16
2015-01-15T05:00:00Z,3240,50.32,22
2015-01-15T06:00:00Z,3951,58.83,23
2015-01-15T07:00:00Z,4495,69.96,21
2015-01-15T08:00:00Z,4629,66.73,24
2015-01-15T09:00:00Z,4681,61.51,24
2015-01-15T10:00:00Z,4654,56.72,22
2015-01-15T11:00:00Z,4199,50,20
2015-01-15T12:00:00Z,4041,49.95,22
2015-01-15T13:00:00Z,4297,53.12,25
2015-01-15T14:00:00Z,4336,54.27,26
2015-01-15T15:00:00Z,4557,57.35,26
2015-01-15T16:00:00Z,4835,63.99,27
2015-01-15T17:00:00Z,4791,63.99,27
2015-01-15T18:00:00Z,4625,60.77,25
2015-01-15T19:00:00Z,4268,52.2,29
2015-01-15T20:00:00Z,3869,50.66,37
2015-01-15T21:00:00Z,3463,48.4,48
2015-01-15T22:00:00Z,3086,43.79,51
2015-01-15T23:00:00Z,2814,43.53,53
2015-01-16T00:00:00Z,2681,40,49
2015-01-16T01:00:00Z,2574,38,44
2015-01-16T02:00:00Z,2511,37.76,53
2015-01-16T03:00:00Z,2593,38.51,57
2015-01-16T04:00:00Z,2744,42.78,57
2015-01-16T05:00:00Z,3238,48.38,53
2015-01-16T06:00:00Z,3955,54.58,50
2015-01-16T07:00:00Z,4593,66.73,47
2015-01-16T08:00:00Z,4858,64.68,45
2015-01-16T09:00:00Z,4691,60.31,36
2015-01-16T10:00:00Z,4675,59.22,41
2015-01-16T11:00:00Z,4432,49.78,48
2015-01-16T12:00:00Z,4258,49.5,45
2015-01-16T13:00:00Z,4496,54.05,44
2015-01-16T14:00:00Z,4612,55.02,50
2015-01-16T15:00:00Z,4712,56.04,53
2015-01-16T16:00:00Z,4961,61.99,58
2015-01-16T17:00:00Z,4824,60.5,57
2015-01-16T18:00:00Z,4632,58.34,53
2015-01-16T19:00:00Z,4189,52.69,58
2015-01-16T20:00:00Z,3847,50.88,58
2015-01-16T21:00:00Z,3485,48.14,63
2015-01-16T22:00:00Z,3113,43,62
2015-01-16T23:00:00Z,2849,40.92,62
2015-01-17T00:00:00Z,2707,40,63
2015-01-17T01:00:00Z,2580,35.58,63
2015-01-17T02:00:00Z,2538,33.58,62
2015-01-17T03:00:00Z,2417,34.01,58
2015-01-17T04:00:00Z,2411,35.04,67
2015-01-17T05:00:00Z,2689,41.17,57
2015-01-17T06:00:00Z,3074,51.02,63
2015-01-17T07:00:00Z,3396,54.99,61
2015-01-17T08:00:00Z,3724,56.53,55
2015-01-17T09:00:00Z,3835,49.61,46
2015-01-17T10:00:00Z,3705,45.78,51
2015-01-17T11:00:00Z,3518,41.54,53
2015-01-17T12:00:00Z,3033,40.67,46
2015-01-17T13:00:00Z,2930,41.87,49
2015-01-17T14:00:00Z,2930,45.01,48
2015-01-17T15:00:00Z,3147,47.75,41
2015-01-17T16:00:00Z,3546,57.99,46
2015-01-17T17:00:00Z,3802,63.05,40
2015-01-17T18:00:00Z,3829,65.08,37
2015-01-17T19:00:00Z,3564,57.99,31
2015-01-17T20:00:00Z,3225,49.59,23
2015-01-17T21:00:00Z,2997,45,19
2015-01-17T22:00:00Z,2744,40.45,19
2015-01-17T23:00:00Z,2599,41.17,16
2015-01-18T00:00:00Z,2390,36.5,16
2015-01-18T01:00:00Z,2260,34.84,13
2015-01-18T02:00:00Z,2201,32.84,17
2015-01-18T03:00:00Z,2185,34.71,15
2015-01-18T04:00:00Z,2206,33.58,17
2015-01-18T05:00:00Z,2281,36.45,18
2015-01-18T06:00:00Z,2428,40.92,18
2015-01-18T07:00:00Z,2585,42.59,15
2015-01-18T08:00:00Z,2840,45.59,12
2015-01-18T09:00:00Z,3013,45.68,12
2015-01-18T10:00:00Z,3096,41.71,9
2015-01-18T11:00:00Z,3101,41,11
2015-01-18T12:00:00Z,2896,39,15
2015-01-18T13:00:00Z,2712,38.65,19
2015-01-18T14:00:00Z,2707,48.08,17
2015-01-18T15:00:00Z,2755,50.59,14
2015-01-18T16:00:00Z,3090,72.45,13
2015-01-18T17:00:00Z,3349,76.4,14
2015-01-18T18:00:00Z,3459,82.89,18
2015-01-18T19:00:00Z,3298,82,17
2015-01-18T20:00:00Z,3108,72,18
2015-01-18T21:00:00Z,2828,61.99,17
2015-01-18T22:00:00Z,2585,48.25,21
2015-01-18T23:00:00Z,2467,39.17,22
2015-01-19T00:00:00Z,2284,37.22,23
2015-01-19T01:00:00Z,2155,33.58,18
2015-01-19T02:00:00Z,2190,32.84,15
2015-01-19T03:00:00Z,2228,35,14
2015-01-19T04:00:00Z,2426,39,13
2015-01-19T05:00:00Z,3039,49.2,9
2015-01-19T06:00:00Z,3748,56.43,9
2015-01-19T07:00:00Z,4377,64.23,6
2015-01-19T08:00:00Z,4648,61.03,3
2015-01-19T09:00:00Z,4648,55.76,2
2015-01-19T10:00:00Z,4548,54.27,2
2015-01-19T11:00:00Z,4143,50.21,3
2015-01-19T12:00:00Z,3982,50,2
2015-01-19T13:00:00Z,4205,51.98,3
2015-01-19T14:00:00Z,4284,55.01,3
2015-01-19T15:00:00Z,4471,58.28,3
2015-01-19T16:00:00Z,4723,66,4
2015-01-19T17:00:00Z,4680,69.99,5
2015-01-19T18:00:00Z,4487,66.5,6
2015-01-19T19:00:00Z,4152,61.63,8
2015-01-19T20:00:00Z,3827,60.5,14
2015-01-19T21:00:00Z,3440,51.5,15
2015-01-19T22:00:00Z,3022,49.23,14
2015-01-19T23:00:00Z,2824,47,14
2015-01-20T00:00:00Z,2671,42.08,15
2015-01-20T01:00:00Z,2572,40.94,19
2015-01-20T02:00:00Z,2551,41.49,20
2015-01-20T03:00:00Z,2580,41.47,23
2015-01-20T04:00:00Z,2684,42.91,27
2015-01-20T05:00:00Z,3231,50.94,23
2015-01-20T06:00:00Z,3962,58.93,17
2015-01-20T07:00:00Z,4505,67.85,23
2015-01-20T08:00:00Z,4810,63.79,23
2015-01-20T09:00:00Z,4852,59.6,25
2015-01-20T10:00:00Z,4895,56.26,19
2015-01-20T11:00:00Z,4433,52.01,15
2015-01-20T12:00:00Z,4208,51.85,16
2015-01-20T13:00:00Z,4548,53.37,16
2015-01-20T14:00:00Z,4574,54.99,18
2015-01-20T15:00:00Z,4753,57.33,18
2015-01-20T16:00:00Z,5022,63.5,21
2015-01-20T17:00:00Z,5060,69.62,22
2015-01-20T18:00:00Z,4880,65.79,22
2015-01-20T19:00:00Z,4458,60,23
2015-01-20T20:00:00Z,4137,54.34,26
2015-01-20T21:00:00Z,3644,51.2,23
2015-01-20T22:00:00Z,3219,49.86,26
2015-01-20T23:00:00Z,2835,47.6,34
2015-01-21T00:00:00Z,2659,43.51,32
2015-01-21T01:00:00Z,2586,42.87,36
2015-01-21T02:00:00Z,2536,42.87,36
2015-01-21T03:00:00Z,2556,42.92,37
2015-01-21T04:00:00Z,2717,43.17,33
2015-01-21T05:00:00Z,3271,50.11,34
2015-01-21T06:00:00Z,3990,55.89,26
2015-01-21T07:00:00Z,4578,67.36,23
2015-01-21T08:00:00Z,4865,62.5,22
2015-01-21T09:00:00Z,5014,62.54,23
2015-01-21T10:00:00Z,4968,57.32,30
2015-01-21T11:00:00Z,4522,52.01,31
2015-01-21T12:00:00Z,4420,51.25,39
2015-01-21T13:00:00Z,4688,52.09,40
2015-01-21T14:00:00Z,4824,53.74,40
2015-01-21T15:00:00Z,4946,54,40
2015-01-21T16:00:00Z,5166,61.15,46
2015-01-21T17:00:00Z,4955,63.55,47
2015-01-21T18:00:00Z,4788,61.5,42
2015-01-21T19:00:00Z,4388,54,38
2015-01-21T20:00:00Z,4113,51.01,31
2015-01-21T21:00:00Z,3553,49.76,36
2015-01-21T22:00:00Z,3212,47.38,41
2015-01-21T23:00:00Z,2876,44.76,36
2015-01-22T00:00:00Z,2713,43.17,32
2015-01-22T01:00:00Z,2567,42.34,25
2015-01-22T02:00:00Z,2560,41.44,20
2015-01-22T03:00:00Z,2553,40.88,19
2015-01-22T04:00:00Z,2718,42.46,20
2015-01-22T05:00:00Z,3293,49.82,21
2015-01-22T06:00:00Z,4037,56.9,17
2015-01-22T07:00:00Z,4668,63,27
2015-01-22T08:00:00Z,4842,61.01,28
2015-01-22T09:00:00Z,4814,62.03,16
2015-01-22T10:00:00Z,4797,60.5,13
2015-01-22T11:00:00Z,4441,54,13
2015-01-22T12:00:00Z,4260,52.22,12
2015-01-22T13:00:00Z,4581,53.01,11
2015-01-22T14:00:00Z,4758,53.68,14
2015-01-22T15:00:00Z,4830,54.33,25
2015-01-22T16:00:00Z,5026,60.01,37
2015-01-22T17:00:00Z,4974,63.55,39
2015-01-22T18:00:00Z,4799,62,45
2015-01-22T19:00:00Z,4391,53.92,56
2015-01-22T20:00:00Z,4050,51,54
2015-01-22T21:00:00Z,3566,49.6,54
2015-01-22T22:00:00Z,3209,46.76,54
2015-01-22T23:00:00Z,2885,44,61
2015-01-23T00:00:00Z,2704,42.49,58
2015-01-23T01:00:00Z,2649,40.86,57
2015-01-23T02:00:00Z,2625,39.56,51
2015-01-23T03:00:00Z,2616,38.87,61
2015-01-23T04:00:00Z,2796,41,67
2015-01-23T05:00:00Z,3308,48,69
2015-01-23T06:00:00Z,4019,56,66
2015-01-23T07:00:00Z,4574,62.1,71
2015-01-23T08:00:00Z,4853,62.7,70
2015-01-23T09:00:00Z,4858,64.92,71
2015-01-23T10:00:00Z,4882,61,72
2015-01-23T11:00:00Z,4540,55.23,72
2015-01-23T12:00:00Z,4350,53.37,74
2015-01-23T13:00:00Z,4471,53.35,70
2015-01-23T14:00:00Z,4540,53.51,72
2015-01-23T15:00:00Z,4698,54,73
2015-01-23T16:00:00Z,4876,60.8,73
2015-01-23T17:00:00Z,4887,62.5,73
2015-01-23T18:00:00Z,4685,59.16,68
2015-01-23T19:00:00Z,4249,53.35,72
2015-01-23T20:00:00Z,3911,50.8,61
2015-01-23T21:00:00Z,3506,50,64
2015-01-23T22:00:00Z,3121,47.4,70
2015-01-23T23:00:00Z,2836,47.94,64
2015-01-24T00:00:00Z,2576,44.1,64
2015-01-24T01:00:00Z,2497,40.45,59
2015-01-24T02:00:00Z,2463,39.89,59
2015-01-24T03:00:00Z,2397,35.5,63
2015-01-24T04:00:00Z,2421,37,62
2015-01-24T05:00:00Z,2706,40.45,59
2015-01-24T06:00:00Z,3105,49.23,60
2015-01-24T07:00:00Z,3313,51.27,65
2015-01-24T08:00:00Z,3567,51.97,54
2015-01-24T09:00:00Z,3476,50.13,35
2015-01-24T10:00:00Z,3371,49.26,48
2015-01-24T11:00:00Z,3311,45.58,52
2015-01-24T12:00:00Z,2994,41,48
2015-01-24T13:00:00Z,2996,41.21,41
2015-01-24T14:00:00Z,2998,44.4,29
2015-01-24T15:00:00Z,3180,46.49,23
2015-01-24T16:00:00Z,3556,57.06,22
2015-01-24T17:00:00Z,3826,62.99,22
2015-01-24T18:00:00Z,3862,65.99,27
2015-01-24T19:00:00Z,3542,60.99,25
2015-01-24T20:00:00Z,3255,50.59,38
2015-01-24T21:00:00Z,2963,48.03,38
2015-01-24T22:00:00Z,2747,46.2,48
2015-01-24T23:00:00Z,2500,42.52,49
2015-01-25T00:00:00Z,2320,39,52
2015-01-25T01:00:00Z,2186,35.45,39
2015-01-25T02:00:00Z,2129,32.44,48
2015-01-25T03:00:00Z,2104,31.73,50
2015-01-25T04:00:00Z,2126,32.44,49
2015-01-25T05:00:00Z,2264,34,48
2015-01-25T06:00:00Z,2422,37.4,48
2015-01-25T07:00:00Z,2540,37.27,49
2015-01-25T08:00:00Z,2790,40,52
2015-01-25T09:00:00Z,3014,40.15,61
2015-01-25T10:00:00Z,3057,40.21,61
2015-01-25T11:00:00Z,3033,40.15,64
2015-01-25T12:00:00Z,2781,35.86,70
2015-01-25T13:00:00Z,2903,33.44,66
2015-01-25T14:00:00Z,2839,34.56,65
2015-01-25T15:00:00Z,2938,37,62
2015-01-25T16:00:00Z,2941,49.16,53
2015-01-25T17:00:00Z,2936,53,60
2015-01-25T18:00:00Z,3179,56,67
2015-01-25T19:00:00Z,3117,53.41,70
2015-01-25T20:00:00Z,2834,50,70
2015-01-25T21:00:00Z,2271,46.15,69
2015-01-25T22:00:00Z,1728,41.91,68
2015-01-25T23:00:00Z,1533,39.5,67
2015-01-26T00:00:00Z,1526,36.99,68
2015-01-26T01:00:00Z,1488,35.5,69
2015-01-26T02:00:00Z,1502,34.25,70
